index,artist_name,track_name,danceability,energy,key,loudness,speechiness,accousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date
197,One Direction,The Best - Radio Edit,0.671,0.865,0,-5.079,0.0281,0.0186,0.00371,0.0994,0.857,103.753,250358,2021-07-16
198,One Direction,Eye of the Tiger,0.808,0.665,0,-7.479,0.0324,0.142,0.000241,0.0831,0.575,108.868,246114,2021-07-16
199,One Direction,I'm Still Standing,0.487,0.954,10,-4.324,0.215,0.379,0.00447,0.146,0.746,177.812,183513,2021-07-16
200,One Direction,Gold,0.681,0.838,10,-5.802,0.0387,0.211,0.00996,0.143,0.64,142.977,232983,2021-07-16
201,One Direction,I Have a Dream,0.556,0.486,10,-8.215,0.0243,0.518,0,0.159,0.492,103.901,283476,2021-07-16
202,One Direction,Viva la Vida - Radio Edit,0.429,0.721,5,-5.006,0.0332,0.0275,0,0.126,0.343,138.012,224573,2021-07-16
203,One Direction,Firework,0.634,0.835,8,-4.693,0.0483,0.141,0,0.0977,0.65,124.082,228770,2021-07-16
204,One Direction,Raise Your Glass,0.672,0.689,7,-5.524,0.0809,0.00174,0,0.0316,0.606,122.023,202867,2020-10-16
205,The Weeknd,Blinding Lights,0.515,0.731,1,-5.934,0.0592,0.00146,9.59e-05,0.0897,0.336,171.004,200040,2020-03-20
206,One Direction,Titanium (feat. Sia),0.601,0.724,0,-5.249,0.103,0.0704,0.141,0.175,0.258,126.055,242107,2020-10-23
207,One Direction,Giant,0.795,0.85,1,-5.769,0.0349,0.0168,0.000565,0.0446,0.65,122.019,231079,2021-07-16
208,One Direction,Pompeii,0.682,0.713,9,-6.308,0.0395,0.0933,0,0.308,0.552,127.419,214612,2021-07-16
209,One Direction,Paradise,0.641,0.829,11,-6.032,0.0419,0.175,0,0.125,0.902,138.024,223002,2021-07-16
210,One Direction,Wonder,0.441,0.583,1,-5.773,0.0474,0.122,4.28e-05,0.118,0.151,139.777,172679,2021-07-16
211,One Direction,We Are Young (feat. Janelle Monáe),0.367,0.632,10,-5.53,0.0726,0.0287,8.08e-05,0.0804,0.756,183.859,249665,2020-10-23
212,One Direction,I'll Stand By You,0.454,0.64,7,-5.911,0.0289,0.334,3.63e-06,0.386,0.276,66.995,239589,2021-07-16
213,One Direction,One Moment in Time - Remastered,0.265,0.594,0,-4.925,0.0316,0.15,0,0.0989,0.267,156.091,284973,2021-07-16
214,One Direction,Chariots of Fire - Remastered,0.47,0.554,1,-7.452,0.03,0.0538,0.457,0.0951,0.0529,136.062,210396,2021-07-16
215,One Direction,Imagine - Remastered,0.549,0.303,0,-9.864,0.0244,0.888,0.131,0.0946,0.182,75.866,183062,2021-07-16
216,One Direction,Bridge Over Troubled Water,0.313,0.321,3,-8.411,0.0266,0.807,0.00151,0.152,0.225,82.001,290469,2021-07-16
217,One Direction,What a Wonderful World - Single Version,0.205,0.346,5,-10.651,0.0347,0.761,1.08e-05,0.152,0.175,79.626,137396,2021-07-16
218,One Direction,Stand By Me - Stereo,0.676,0.269,9,-10.567,0.0377,0.114,0.00261,0.0957,0.73,119.643,174850,2021-07-16
219,One Direction,Lovely Day,0.654,0.72,11,-9.173,0.06,0.000628,0.849,0.0429,0.898,98.538,246438,2021-07-02
220,One Direction,Fly Me to the Moon,0.637,0.387,5,-9.722,0.0864,0.321,1.34e-06,0.0378,0.406,117.998,150357,2021-07-16
221,One Direction,Anyone Who Had a Heart,0.528,0.332,8,-7.967,0.0243,0.915,9.13e-06,0.506,0.282,78.512,189127,2021-07-16
222,One Direction,The Greatest Love of All - Remastered,0.383,0.368,3,-8.961,0.0293,0.775,1.14e-06,0.0997,0.287,114.013,214253,2021-07-16
223,One Direction,He Ain't Heavy He's My Brother,0.329,0.411,7,-7.779,0.0286,0.47,0.000176,0.285,0.2,76.378,257465,2021-07-16
224,One Direction,With a Little Luck - DJ Edit - Remastered,0.61,0.579,4,-7.268,0.0296,0.312,1.65e-06,0.108,0.319,111.747,193290,2021-07-16
225,One Direction,Always on My Mind - Remastered,0.386,0.776,7,-7.497,0.0501,0.284,0.000145,0.102,0.434,180.897,217724,2021-07-16
226,One Direction,Good Vibrations - Remastered,0.321,0.504,10,-5.317,0.0318,0.141,0,0.113,0.303,74.595,216374,2021-07-16
227,One Direction,Subterranean Homesick Blues,0.517,0.823,4,-5.02,0.11,0.423,0,0.289,0.733,172.806,139196,2021-07-16
228,One Direction,Respect,0.81,0.536,0,-7.218,0.0438,0.465,2.16e-06,0.105,0.961,114.841,147149,2021-07-16
229,One Direction,Ain't No Mountain High Enough,0.4,0.8,0,-5.016,0.0493,0.417,0.00148,0.407,0.476,98.734,216196,2021-07-16
230,One Direction,Mercy Mercy Me (The Ecology),0.491,0.754,6,-7.33,0.0437,0.253,0.102,0.103,0.563,93.242,194556,2021-07-16
231,One Direction,"Say You, Say Me",0.627,0.48,8,-8.168,0.0266,0.387,0,0.0726,0.239,128.05,242110,2021-07-16
