date,listeners,rank
2019-11-01,167559,400
2019-11-02,167559,400
2019-11-03,162815,400
2019-11-04,160350,400
2019-11-05,157752,400
2019-11-06,154948,400
2019-11-07,152419,400
2019-11-08,149553,400
2019-11-09,146944,400
2019-11-10,144406,400
2019-11-11,141990,400
2019-11-12,139314,400
2019-11-13,136820,400
2019-11-14,134625,400
2019-11-15,132597,400
2019-11-17,128115,400
2019-11-18,126158,400
2019-11-19,124122,400
2019-11-20,122048,400
2019-11-21,120076,400
2019-11-22,118000,400
2019-11-23,115761,400
2019-11-24,113312,400
2019-11-25,110755,400
2019-11-26,108338,400
2019-11-27,107484,400
2019-11-28,106903,400
2019-11-29,109063,400
2019-11-30,108775,400
2019-12-01,108335,400
2019-12-03,107664,400
2019-12-04,107494,400
2019-12-07,107783,400
2019-12-08,109304,400
2019-12-09,110051,400
2019-12-10,110814,400
2019-12-12,112049,400
2019-12-13,112289,400
2019-12-15,112704,400
2019-12-16,112795,400
2019-12-17,112707,400
2019-12-18,112447,400
2019-12-19,112272,400
2019-12-20,112309,400
2019-12-21,112199,400
2019-12-22,112025,400
2019-12-27,112406,400
2019-12-28,112406,400
2019-12-29,112469,400
2019-12-30,112473,400
2019-12-31,112389,400
2020-01-01,112318,400
2020-01-02,113092,400
2020-01-03,113191,400
2020-01-04,111947,400
2020-01-05,110744,400
2020-01-06,109783,400
2020-01-07,108975,400
2020-01-08,108219,400
2020-01-09,107455,400
2020-01-10,106939,400
2020-01-11,106276,400
2020-01-12,105883,400
2020-01-13,105388,400
2020-01-14,105054,400
2020-01-15,104682,400
2020-01-16,104365,400
2020-01-17,104073,400
2020-01-19,103907,400
2020-01-20,103718,400
2020-01-21,103492,400
2020-01-22,103572,400
2020-01-23,103338,400
2020-01-24,103069,400
2020-01-25,102831,400
2020-01-26,102662,400
2020-01-27,102323,400
2020-01-28,102106,400
2020-01-30,101215,400
2020-01-31,101291,400
2020-02-01,101199,400
2020-02-03,101056,400
2020-02-04,101067,400
2020-02-05,101072,400
2020-02-06,100963,400
2020-02-07,100662,400
2020-02-08,100396,400
2020-02-09,100049,400
2020-02-10,99683,400
2020-02-13,99499,400
2020-02-14,99280,400
2020-02-15,98979,400
