date,listeners,rank
2020-12-15,303074,93
2020-12-16,288536,93
2020-12-17,288536,93
2020-12-18,288536,93
2020-12-19,288536,93
2020-12-20,288536,93
2020-12-21,287204,93
2020-12-23,287204,93
2020-12-24,287204,93
2020-12-25,287204,93
2020-12-26,288961,93
2020-12-28,288961,93
2020-12-29,288961,93
2020-12-30,288961,93
2020-12-31,289341,93
2021-01-01,289341,93
2021-01-02,289341,93
2021-01-03,289341,93
2021-01-04,289341,93
2021-01-06,288098,93
2021-01-07,288098,93
2021-01-08,288098,93
2021-01-09,288098,93
2021-01-10,288885,93
2021-01-11,288885,93
2021-01-12,288885,93
2021-01-13,288938,93
2021-01-14,288938,93
2021-01-15,288938,93
2021-01-16,288938,93
2021-01-17,288938,93
2021-01-18,282895,93
2021-01-19,282895,93
2021-01-20,282895,93
2021-01-21,282895,93
2021-01-22,275029,93
2021-01-23,275029,93
2021-01-24,275029,93
2021-01-25,275029,93
2021-01-26,275029,93
2021-01-27,261601,93
2021-01-28,261601,93
2021-01-29,261601,93
2021-01-30,261601,93
2021-01-31,261601,93
2021-02-01,249727,93
2021-02-02,249727,93
2021-02-03,249727,93
2021-02-04,249727,93
2021-02-05,249727,93
2021-02-06,237997,93
2021-02-07,237997,93
2021-02-08,237997,93
2021-02-09,237997,93
2021-02-10,227726,93
2021-02-11,225547,93
2021-02-12,223422,93
2021-02-13,221596,93
2021-02-14,221596,93
2021-02-15,217768,93
2021-02-16,215502,93
2021-02-18,210713,93
2021-02-19,208946,93
2021-02-20,207382,93
2021-02-21,205939,93
2021-02-22,204525,93
2021-02-23,203302,93
2021-02-24,202388,93
2021-02-25,201146,93
2021-02-26,199801,93
2021-02-27,198560,93
2021-02-28,197109,93
2021-03-01,195300,93
2021-03-02,193634,93
2021-03-03,192643,93
2021-03-04,191382,93
2021-03-05,190687,93
2021-10-07,124423,93
2021-10-19,117065,93
2021-10-21,117030,93
2021-10-22,117149,93
2021-10-23,117246,93
2021-10-24,117083,93
2021-10-25,116722,93
2021-10-26,116316,93
2021-10-27,115871,93
2021-10-28,115813,93
2021-10-29,115504,93
2021-10-30,115030,93
2021-10-31,114450,93
2021-11-01,114427,93
2021-11-02,114237,93
2021-11-03,114063,93
2021-11-04,114018,93
2021-11-05,113957,93
2021-11-06,113863,93
2021-11-07,113725,93
2021-11-08,113693,93
2021-11-09,113661,93
2021-11-10,113752,93
2021-11-11,113852,93
2021-11-12,113581,93
2021-11-13,113224,93
2021-11-14,112794,93
2021-11-15,112726,93
2021-11-16,112681,93
2021-11-18,112228,93
2021-11-19,112108,93
2021-11-22,112198,93
2021-11-25,112074,93
2021-11-28,110889,93
2021-11-30,110125,93
2021-12-01,109779,93
2021-12-02,109144,93
2021-12-03,108882,93
2021-12-04,108931,93
2021-12-05,108850,93
2021-12-07,108050,93
2021-12-08,107662,93
2021-12-09,107175,93
2021-12-10,106926,93
2021-12-12,106316,93
2021-12-13,105530,93
2021-12-15,103987,93
2021-12-17,103007,93
2021-12-18,102607,93
2021-12-19,102229,93
2021-12-20,101937,93
2021-12-21,101445,93
2021-12-22,101212,93
2021-12-23,100791,93
2021-12-24,100899,93
2021-12-25,101051,93
2021-12-26,101218,93
2021-12-27,101054,93
2021-12-28,101008,93
2021-12-29,100991,93
2021-12-30,100874,93
2021-12-31,101002,93
2022-01-01,100912,93
2022-01-02,101103,93
2022-01-03,101019,93
2022-01-04,101066,93
2022-01-05,101022,93
2022-01-06,100976,93
2022-01-07,100976,93
2022-01-08,101145,93
2022-01-10,101588,93
2022-01-11,101958,93
2022-01-13,102115,93
2022-01-14,102011,93
2022-01-15,101812,93
2022-01-16,101467,93
2022-01-17,101241,93
2022-01-18,101160,93
2022-01-19,100955,93
2022-01-20,100794,93
2022-01-21,100722,93
2022-01-22,100483,93
2022-01-23,100152,93
2022-01-24,100423,93
2022-01-25,100521,93
2022-01-26,100576,93
