date,listeners,rank
2020-08-05,349963,41
2020-08-06,349963,41
2020-08-07,343558,41
2020-08-08,343558,41
2020-08-09,343558,41
2020-08-10,343558,41
2020-08-11,343558,41
2020-08-12,338367,41
2020-08-13,338367,41
2020-08-14,338367,41
2020-08-15,338367,41
2020-08-16,333486,41
2020-08-17,332016,41
2020-08-18,329940,41
2020-08-19,328122,41
2020-08-20,328122,41
2020-08-21,326291,41
2020-08-22,326291,41
2020-08-23,326291,41
2020-08-24,320864,41
2020-08-25,320864,41
2020-08-26,320864,41
2020-08-27,320864,41
2020-08-28,312239,41
2020-08-29,309121,41
2020-08-30,315342,41
2020-08-31,320087,41
2020-09-01,322957,41
2020-09-02,327957,41
2020-09-03,331206,41
2020-09-04,334222,41
2020-09-05,336825,41
2020-09-06,336825,41
2020-09-07,343492,41
2020-09-08,346016,41
2020-09-09,348394,41
2020-09-10,350347,41
2020-09-11,350347,41
2020-09-12,354574,41
2020-09-13,356104,41
2020-09-14,358862,41
2020-09-15,361248,41
2020-09-16,361248,41
2020-09-17,361248,41
2020-09-18,361248,41
2020-09-19,361248,41
2020-09-20,369425,41
2020-09-21,371248,41
2020-09-22,371248,41
2020-09-23,371248,41
2020-09-24,371248,41
2020-09-25,371248,41
2020-09-26,379421,41
2020-09-27,379421,41
2020-09-28,375416,41
2020-09-29,373340,41
2020-09-30,373340,41
2020-10-01,373340,41
2020-10-02,373340,41
2020-10-03,373340,41
2020-10-04,373340,41
2020-10-05,374815,41
2020-10-06,374815,41
2020-10-07,374815,41
2020-10-08,374815,41
2020-10-09,374815,41
2020-10-10,389037,41
2020-10-11,389037,41
2020-10-12,389037,41
2020-10-13,389037,41
2020-10-14,389037,41
2020-10-15,390671,41
2020-10-16,390671,41
2020-10-17,390671,41
2020-10-18,390671,41
2020-10-19,390671,41
2020-10-20,393927,41
2020-10-21,394222,41
2020-10-22,394222,41
2020-10-23,394222,41
2020-10-24,394222,41
2020-10-25,394222,41
2020-10-26,393677,41
2020-10-27,393677,41
2020-10-28,393677,41
2020-10-29,393677,41
2020-10-30,393677,41
2020-10-31,393226,41
2020-11-01,393226,41
2020-11-02,393226,41
2020-11-03,393226,41
2020-11-04,393226,41
2020-11-05,370077,41
2020-11-06,370077,41
2020-11-07,370077,41
2020-11-08,370077,41
2020-11-09,370077,41
2020-11-10,356740,41
2020-11-11,356740,41
2020-11-12,356740,41
2020-11-13,356740,41
2020-11-14,356740,41
2020-11-15,348846,41
2020-11-16,348846,41
2020-11-17,348846,41
2020-11-18,348846,41
2020-11-19,348846,41
2020-11-20,339123,41
2020-11-21,339123,41
2020-11-22,339123,41
2020-11-23,339123,41
2020-11-24,339123,41
2020-11-25,333445,41
2020-11-26,333445,41
2020-11-27,333445,41
2020-11-28,333445,41
2020-11-29,333445,41
2020-11-30,322502,41
2020-12-01,322502,41
2020-12-02,320680,41
2020-12-03,320680,41
2020-12-04,320680,41
2020-12-05,320680,41
2020-12-06,320680,41
2020-12-07,320680,41
2020-12-08,312135,41
2020-12-09,312135,41
2020-12-10,312135,41
2020-12-11,312135,41
2020-12-12,312135,41
2020-12-13,304471,41
2020-12-14,304471,41
2020-12-15,304471,41
2020-12-16,302430,41
2020-12-17,302430,41
2020-12-18,302430,41
2020-12-19,302430,41
2020-12-20,302430,41
2020-12-21,299422,41
2020-12-23,299422,41
2020-12-24,299422,41
2020-12-25,299422,41
2020-12-26,299667,41
2020-12-28,299667,41
2020-12-29,299667,41
2020-12-30,299667,41
2020-12-31,300830,41
2021-01-01,300830,41
2021-01-02,300830,41
2021-01-03,300830,41
2021-01-04,300830,41
2021-01-06,298620,41
2021-01-07,298620,41
2021-01-08,298620,41
2021-01-09,298620,41
2021-01-10,294065,41
2021-01-11,294065,41
2021-01-12,294065,41
2021-01-13,290674,41
2021-01-14,290674,41
2021-01-15,290674,41
2021-01-16,290674,41
2021-01-17,290674,41
2021-01-18,280141,41
2021-01-19,280141,41
2021-01-20,280141,41
2021-01-21,280141,41
2021-01-22,272043,41
2021-01-23,272043,41
2021-01-24,272043,41
2021-01-25,272043,41
2021-01-26,272043,41
2021-01-27,262646,41
2021-01-28,262646,41
2021-01-29,262646,41
2021-01-30,262646,41
2021-01-31,262646,41
2021-02-01,253672,41
2021-02-02,253672,41
2021-02-03,253672,41
2021-02-04,253672,41
2021-02-05,253672,41
2021-02-06,250451,41
2021-02-07,250451,41
2021-02-08,250451,41
2021-02-09,250451,41
2021-02-10,245955,41
2021-02-11,244200,41
2021-02-12,244972,41
2021-02-13,245472,41
2021-02-14,245472,41
2021-02-15,245057,41
2021-02-16,245123,41
2021-02-18,245300,41
2021-02-19,244749,41
2021-02-20,243935,41
2021-02-21,243456,41
2021-02-22,243132,41
2021-02-23,242882,41
2021-02-24,242240,41
2021-02-25,241327,41
2021-02-26,240780,41
2021-02-27,240589,41
2021-02-28,240250,41
2021-03-01,239831,41
2021-03-02,239336,41
