index,artist_name,track_name,danceability,energy,key,loudness,speechiness,accousticness,instrumentalness,liveness,valence,tempo,duration_ms,release_date
413,IKON,PERFECT,0.703,0.572,2,-5.019,0.0402,0.499,0,0.0434,0.763,119.956,212933,2017-08-16
414,IKON,I’M OK,0.539,0.597,0,-4.83,0.0673,0.335,0,0.142,0.436,179.857,216647,2019-01-07
415,IKON,BLING BLING,0.81,0.937,2,-4.048,0.0647,0.133,0,0.125,0.63,125.014,219787,2017-08-16
416,IKON,FREEDOM,0.449,0.897,0,-2.737,0.0712,0.0207,0,0.347,0.793,173.04,201941,2019-01-07
417,IKON,RUBBER BAND,0.722,0.808,0,-4.444,0.0372,0.273,0,0.0847,0.711,130.065,199627,2018-12-25
418,IKON,COCKTAIL,0.771,0.873,2,-3.675,0.0419,0.081,0,0.648,0.933,122.949,226156,2019-01-07
419,IKON,ONLY YOU,0.818,0.785,8,-3.17,0.0483,0.221,0,0.169,0.878,114.981,212157,2019-01-07
420,IKON,EVERYTHING,0.674,0.775,0,-4.906,0.033,0.05,0,0.166,0.358,130.012,214739,2018-01-25
421,IKON,LOVE ME,0.738,0.977,2,-3.343,0.0401,0.029,0,0.303,0.978,160.061,208200,2016-09-28
422,IKON,DON'T LET ME KNOW,0.625,0.735,7,-4.358,0.0366,0.185,0,0.318,0.625,129.959,201291,2019-01-07
423,IKON,LONG TIME NO SEE,0.727,0.709,0,-5.082,0.059,0.639,0,0.114,0.645,94.999,211533,2017-11-29
424,IKON,BEST FRIEND,0.457,0.745,4,-4.014,0.0864,0.19,0,0.17,0.568,67.927,230149,2018-01-25
425,IKON,JUST GO,0.397,0.557,5,-6.199,0.0364,0.324,0,0.0746,0.589,80.731,221293,2017-11-29
426,IKON,ADORE YOU,0.5,0.54,1,-4.431,0.0564,0.219,0,0.109,0.425,65.321,210575,2019-01-07
427,IKON,DON’T FORGET,0.657,0.517,3,-5.924,0.0759,0.344,0,0.0893,0.348,139.779,253563,2018-01-25
428,IKON,JERK,0.591,0.728,7,-3.81,0.069,0.233,0,0.113,0.745,173.902,223086,2018-01-25
429,IKON,HUG ME,0.601,0.718,0,-5.445,0.212,0.15,0,0.112,0.556,171.791,216916,2018-01-25
430,IKON,JUST FOR YOU,0.623,0.498,11,-5.43,0.0493,0.593,0,0.154,0.278,86.15,201207,2019-01-07
431,IKON,BLING BLING - KR Ver.,0.781,0.939,2,-3.8,0.0631,0.0839,0,0.132,0.562,125.016,219587,2017-08-16
432,IKON,LOVE SCENARIO - KR Ver.,0.807,0.71,7,-4.609,0.0305,0.33,0,0.294,0.76,117.987,209648,2018-01-27
